dbn,name,year,cohort_category,cohort_size,grads_num,grads_percent,regents_num,regents_percent_total,regents_percent_grad,advregents_num,advregents_percent_total,advregents_percent_grad,othregents_num,othregents_percent_total,othregents_percent_grad,local_num,local_percent_total,local_percent_grad,enrolled_num,enrolled_percent,drop_num,drop_percent
01M539,"NEW EXPLORATIONS INTO SCIENCE,TECH AND MATH SCHOOL",2006,4 Year August,46,46,100.0%,46,100.0%,100.0%,31,67.4%,67.4%,15,32.6%,32.6%,0,0.0%,0.0%,0,0.0%,0,0.0%
01M539,"NEW EXPLORATIONS INTO SCIENCE,TECH AND MATH SCHOOL",2006,5 Year  June,46,46,100.0%,46,100.0%,100.0%,31,67.4%,67.4%,15,32.6%,32.6%,0,0.0%,0.0%,0,0.0%,0,0.0%
01M539,"NEW EXPLORATIONS INTO SCIENCE,TECH AND MATH SCHOOL",2006,5 Year August,46,46,100.0%,46,100.0%,100.0%,31,67.4%,67.4%,15,32.6%,32.6%,0,0.0%,0.0%,0,0.0%,0,0.0%
01M539,"NEW EXPLORATIONS INTO SCIENCE,TECH AND MATH SCHOOL",2007,4 Year  June,128,122,95.3%,122,95.3%,100.0%,88,68.8%,72.1%,34,26.6%,27.9%,0,0.0%,0.0%,3,2.3%,3,2.3%
01M539,"NEW EXPLORATIONS INTO SCIENCE,TECH AND MATH SCHOOL",2007,4 Year August,128,122,95.3%,122,95.3%,100.0%,88,68.8%,72.1%,34,26.6%,27.9%,0,0.0%,0.0%,3,2.3%,3,2.3%
01M650,CASCADES HIGH SCHOOL,2001,4 Year  June,86,27,31.4%,2,2.3%,7.4%,0,0.0%,0.0%,2,2.3%,7.4%,25,29.1%,92.6%,47,54.7%,11,12.8%
01M650,CASCADES HIGH SCHOOL,2001,5 Year,86,42,48.8%,3,3.5%,7.1%,0,0.0%,0.0%,3,3.5%,7.1%,39,45.3%,92.9%,17,19.8%,26,30.2%
01M650,CASCADES HIGH SCHOOL,2001,6 Year,86,46,53.5%,3,3.5%,6.5%,0,0.0%,0.0%,3,3.5%,6.5%,43,50.0%,93.5%,9,10.5%,30,34.9%
01M650,CASCADES HIGH SCHOOL,2002,4 Year  June,92,22,23.9%,6,6.5%,27.3%,0,0.0%,0.0%,6,6.5%,27.3%,16,17.4%,72.7%,62,67.4%,8,8.7%
01M650,CASCADES HIGH SCHOOL,2002,5 Year,92,44,47.8%,12,13.0%,27.3%,0,0.0%,0.0%,12,13.0%,27.3%,32,34.8%,72.7%,30,32.6%,17,18.5%
01M650,CASCADES HIGH SCHOOL,2002,6 Year,92,59,64.1%,16,17.4%,27.1%,0,0.0%,0.0%,16,17.4%,27.1%,43,46.7%,72.9%,11,12.0%,21,22.8%
01M650,CASCADES HIGH SCHOOL,2003,4 Year  June,93,27,29.0%,7,7.5%,25.9%,0,0.0%,0.0%,7,7.5%,25.9%,20,21.5%,74.1%,62,66.7%,4,4.3%
01M650,CASCADES HIGH SCHOOL,2003,5 Year,93,62,66.7%,20,21.5%,32.3%,0,0.0%,0.0%,20,21.5%,32.3%,42,45.2%,67.7%,21,22.6%,9,9.7%
01M650,CASCADES HIGH SCHOOL,2003,6 Year,102,78,76.5%,26,25.5%,33.3%,0,0.0%,0.0%,26,25.5%,33.3%,52,51.0%,66.7%,8,7.8%,15,14.7%
01M650,CASCADES HIGH SCHOOL,2004,4 Year  June,67,28,41.8%,10,14.9%,35.7%,0,0.0%,0.0%,10,14.9%,35.7%,18,26.9%,64.3%,31,46.3%,7,10.4%
01M650,CASCADES HIGH SCHOOL,2004,5 Year,87,59,67.8%,23,26.4%,39.0%,0,0.0%,0.0%,23,26.4%,39.0%,36,41.4%,61.0%,15,17.2%,13,14.9%
01M650,CASCADES HIGH SCHOOL,2004,6 Year,89,71,79.8%,28,31.5%,39.4%,0,0.0%,0.0%,28,31.5%,39.4%,43,48.3%,60.6%,4,4.5%,12,13.5%
01M650,CASCADES HIGH SCHOOL,2005,4 Year  June,95,31,32.6%,17,17.9%,54.8%,0,0.0%,0.0%,17,17.9%,54.8%,14,14.7%,45.2%,54,56.8%,7,7.4%
01M650,CASCADES HIGH SCHOOL,2005,4 Year August,95,34,35.8%,17,17.9%,50.0%,0,0.0%,0.0%,17,17.9%,50.0%,17,17.9%,50.0%,51,53.7%,7,7.4%
01M650,CASCADES HIGH SCHOOL,2005,5 Year,115,67,58.3%,31,27.0%,46.3%,0,0.0%,0.0%,31,27.0%,46.3%,36,31.3%,53.7%,24,20.9%,19,16.5%
01M650,CASCADES HIGH SCHOOL,2005,6 Year,115,85,73.9%,40,34.8%,47.1%,0,0.0%,0.0%,40,34.8%,47.1%,45,39.1%,52.9%,4,3.5%,22,19.1%
01M650,CASCADES HIGH SCHOOL,2006,4 Year  June,89,49,55.1%,36,40.4%,73.5%,0,0.0%,0.0%,36,40.4%,73.5%,13,14.6%,26.5%,34,38.2%,6,6.7%
01M650,CASCADES HIGH SCHOOL,2006,4 Year August,89,49,55.1%,36,40.4%,73.5%,0,0.0%,0.0%,36,40.4%,73.5%,13,14.6%,26.5%,34,38.2%,6,6.7%
01M650,CASCADES HIGH SCHOOL,2006,5 Year  June,138,97,70.3%,70,50.7%,72.2%,0,0.0%,0.0%,70,50.7%,72.2%,27,19.6%,27.8%,16,11.6%,24,17.4%
01M650,CASCADES HIGH SCHOOL,2006,5 Year August,138,98,71.0%,70,50.7%,71.4%,0,0.0%,0.0%,70,50.7%,71.4%,28,20.3%,28.6%,15,10.9%,24,17.4%
01M650,CASCADES HIGH SCHOOL,2007,4 Year  June,118,45,38.1%,29,24.6%,64.4%,0,0.0%,0.0%,29,24.6%,64.4%,16,13.6%,35.6%,54,45.8%,18,15.3%
01M650,CASCADES HIGH SCHOOL,2007,4 Year August,118,50,42.4%,32,27.1%,64.0%,0,0.0%,0.0%,32,27.1%,64.0%,18,15.3%,36.0%,49,41.5%,18,15.3%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2001,4 Year  June,119,112,94.1%,110,92.4%,98.2%,0,0.0%,0.0%,110,92.4%,98.2%,2,1.7%,1.8%,5,4.2%,2,1.7%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2001,5 Year,119,116,97.5%,113,95.0%,97.4%,0,0.0%,0.0%,113,95.0%,97.4%,3,2.5%,2.6%,0,0.0%,3,2.5%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2001,6 Year,119,116,97.5%,113,95.0%,97.4%,0,0.0%,0.0%,113,95.0%,97.4%,3,2.5%,2.6%,0,0.0%,3,2.5%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2002,4 Year  June,110,104,94.5%,103,93.6%,99.0%,0,0.0%,0.0%,103,93.6%,99.0%,1,0.9%,1.0%,6,5.5%,0,0.0%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2002,5 Year,110,108,98.2%,107,97.3%,99.1%,0,0.0%,0.0%,107,97.3%,99.1%,1,0.9%,0.9%,0,0.0%,2,1.8%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2002,6 Year,110,108,98.2%,107,97.3%,99.1%,0,0.0%,0.0%,107,97.3%,99.1%,1,0.9%,0.9%,0,0.0%,2,1.8%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2003,4 Year  June,126,123,97.6%,123,97.6%,100.0%,0,0.0%,0.0%,123,97.6%,100.0%,0,0.0%,0.0%,2,1.6%,1,0.8%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2003,5 Year,126,123,97.6%,123,97.6%,100.0%,0,0.0%,0.0%,123,97.6%,100.0%,0,0.0%,0.0%,0,0.0%,3,2.4%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2003,6 Year,126,123,97.6%,123,97.6%,100.0%,0,0.0%,0.0%,123,97.6%,100.0%,0,0.0%,0.0%,0,0.0%,3,2.4%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2004,4 Year  June,117,108,92.3%,108,92.3%,100.0%,0,0.0%,0.0%,108,92.3%,100.0%,0,0.0%,0.0%,8,6.8%,1,0.9%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2004,5 Year,115,109,94.8%,109,94.8%,100.0%,0,0.0%,0.0%,109,94.8%,100.0%,0,0.0%,0.0%,0,0.0%,6,5.2%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2004,6 Year,115,109,94.8%,109,94.8%,100.0%,0,0.0%,0.0%,109,94.8%,100.0%,0,0.0%,0.0%,0,0.0%,6,5.2%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2005,4 Year  June,115,107,93.0%,107,93.0%,100.0%,0,0.0%,0.0%,107,93.0%,100.0%,0,0.0%,0.0%,7,6.1%,1,0.9%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2005,4 Year August,115,107,93.0%,107,93.0%,100.0%,0,0.0%,0.0%,107,93.0%,100.0%,0,0.0%,0.0%,7,6.1%,1,0.9%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2005,5 Year,113,108,95.6%,108,95.6%,100.0%,0,0.0%,0.0%,108,95.6%,100.0%,0,0.0%,0.0%,2,1.8%,3,2.7%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2005,6 Year,114,109,95.6%,109,95.6%,100.0%,0,0.0%,0.0%,109,95.6%,100.0%,0,0.0%,0.0%,1,0.9%,4,3.5%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,4 Year  June,139,134,96.4%,134,96.4%,100.0%,0,0.0%,0.0%,134,96.4%,100.0%,0,0.0%,0.0%,4,2.9%,1,0.7%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,4 Year August,139,136,97.8%,136,97.8%,100.0%,0,0.0%,0.0%,136,97.8%,100.0%,0,0.0%,0.0%,2,1.4%,1,0.7%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,5 Year  June,137,136,99.3%,136,99.3%,100.0%,0,0.0%,0.0%,136,99.3%,100.0%,0,0.0%,0.0%,0,0.0%,1,0.7%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,5 Year August,137,136,99.3%,136,99.3%,100.0%,0,0.0%,0.0%,136,99.3%,100.0%,0,0.0%,0.0%,0,0.0%,1,0.7%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2007,4 Year  June,125,122,97.6%,122,97.6%,100.0%,0,0.0%,0.0%,122,97.6%,100.0%,0,0.0%,0.0%,2,1.6%,1,0.8%
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2007,4 Year August,125,123,98.4%,123,98.4%,100.0%,0,0.0%,0.0%,123,98.4%,100.0%,0,0.0%,0.0%,1,0.8%,1,0.8%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2001,4 Year  June,11,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2001,5 Year,11,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2001,6 Year,11,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2002,4 Year  June,18,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2002,5 Year,18,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2002,6 Year,18,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2003,4 Year  June,17,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2003,5 Year,17,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2003,6 Year,17,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2004,4 Year  June,14,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2004,5 Year,15,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2004,6 Year,15,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2005,4 Year  June,24,9,37.5%,4,16.7%,44.4%,0,0.0%,0.0%,4,16.7%,44.4%,5,20.8%,55.6%,9,37.5%,3,12.5%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2005,4 Year August,24,11,45.8%,4,16.7%,36.4%,0,0.0%,0.0%,4,16.7%,36.4%,7,29.2%,63.6%,7,29.2%,3,12.5%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2005,5 Year,24,12,50.0%,4,16.7%,33.3%,0,0.0%,0.0%,4,16.7%,33.3%,8,33.3%,66.7%,1,4.2%,6,25.0%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2005,6 Year,25,14,56.0%,5,20.0%,35.7%,0,0.0%,0.0%,5,20.0%,35.7%,9,36.0%,64.3%,1,4.0%,5,20.0%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2006,4 Year  June,25,19,76.0%,8,32.0%,42.1%,0,0.0%,0.0%,8,32.0%,42.1%,11,44.0%,57.9%,4,16.0%,1,4.0%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2006,4 Year August,25,19,76.0%,8,32.0%,42.1%,0,0.0%,0.0%,8,32.0%,42.1%,11,44.0%,57.9%,4,16.0%,1,4.0%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2006,5 Year  June,26,19,73.1%,8,30.8%,42.1%,0,0.0%,0.0%,8,30.8%,42.1%,11,42.3%,57.9%,2,7.7%,1,3.8%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2006,5 Year August,26,19,73.1%,8,30.8%,42.1%,0,0.0%,0.0%,8,30.8%,42.1%,11,42.3%,57.9%,2,7.7%,1,3.8%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2007,4 Year  June,23,16,69.6%,12,52.2%,75.0%,1,4.3%,6.3%,11,47.8%,68.8%,4,17.4%,25.0%,4,17.4%,1,4.3%
02M047,AMERICAN SIGN LANGUAGE & ENGLISH SCHOOL,2007,4 Year August,23,16,69.6%,12,52.2%,75.0%,1,4.3%,6.3%,11,47.8%,68.8%,4,17.4%,25.0%,4,17.4%,1,4.3%
02M288,FOOD AND FINANCE HIGH SCHOOL,2001,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2001,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2001,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2002,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2002,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2002,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2003,4 Year  June,5,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2003,5 Year,5,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2003,6 Year,5,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M288,FOOD AND FINANCE HIGH SCHOOL,2004,4 Year  June,80,53,66.3%,50,62.5%,94.3%,0,0.0%,0.0%,50,62.5%,94.3%,3,3.8%,5.7%,11,13.8%,16,20.0%
02M288,FOOD AND FINANCE HIGH SCHOOL,2004,5 Year,83,58,69.9%,54,65.1%,93.1%,0,0.0%,0.0%,54,65.1%,93.1%,4,4.8%,6.9%,3,3.6%,18,21.7%
02M288,FOOD AND FINANCE HIGH SCHOOL,2004,6 Year,84,59,70.2%,54,64.3%,91.5%,0,0.0%,0.0%,54,64.3%,91.5%,5,6.0%,8.5%,2,2.4%,21,25.0%
02M288,FOOD AND FINANCE HIGH SCHOOL,2005,4 Year  June,79,59,74.7%,48,60.8%,81.4%,0,0.0%,0.0%,48,60.8%,81.4%,11,13.9%,18.6%,17,21.5%,2,2.5%
02M288,FOOD AND FINANCE HIGH SCHOOL,2005,4 Year August,79,70,88.6%,53,67.1%,75.7%,0,0.0%,0.0%,53,67.1%,75.7%,17,21.5%,24.3%,6,7.6%,2,2.5%
02M288,FOOD AND FINANCE HIGH SCHOOL,2005,5 Year,78,72,92.3%,54,69.2%,75.0%,0,0.0%,0.0%,54,69.2%,75.0%,18,23.1%,25.0%,1,1.3%,3,3.8%
02M288,FOOD AND FINANCE HIGH SCHOOL,2005,6 Year,78,72,92.3%,54,69.2%,75.0%,0,0.0%,0.0%,54,69.2%,75.0%,18,23.1%,25.0%,1,1.3%,3,3.8%
02M288,FOOD AND FINANCE HIGH SCHOOL,2006,4 Year  June,102,91,89.2%,77,75.5%,84.6%,0,0.0%,0.0%,77,75.5%,84.6%,14,13.7%,15.4%,5,4.9%,3,2.9%
02M288,FOOD AND FINANCE HIGH SCHOOL,2006,4 Year August,102,92,90.2%,78,76.5%,84.8%,0,0.0%,0.0%,78,76.5%,84.8%,14,13.7%,15.2%,4,3.9%,3,2.9%
02M288,FOOD AND FINANCE HIGH SCHOOL,2006,5 Year  June,100,93,93.0%,78,78.0%,83.9%,0,0.0%,0.0%,78,78.0%,83.9%,15,15.0%,16.1%,0,0.0%,5,5.0%
02M288,FOOD AND FINANCE HIGH SCHOOL,2006,5 Year August,100,93,93.0%,78,78.0%,83.9%,0,0.0%,0.0%,78,78.0%,83.9%,15,15.0%,16.1%,0,0.0%,5,5.0%
02M288,FOOD AND FINANCE HIGH SCHOOL,2007,4 Year  June,90,69,76.7%,61,67.8%,88.4%,0,0.0%,0.0%,61,67.8%,88.4%,8,8.9%,11.6%,10,11.1%,8,8.9%
02M288,FOOD AND FINANCE HIGH SCHOOL,2007,4 Year August,90,73,81.1%,65,72.2%,89.0%,0,0.0%,0.0%,65,72.2%,89.0%,8,8.9%,11.0%,6,6.7%,8,8.9%
02M294,ESSEX STREET ACADEMY,2002,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M294,ESSEX STREET ACADEMY,2002,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M294,ESSEX STREET ACADEMY,2002,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M294,ESSEX STREET ACADEMY,2003,4 Year  June,11,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M294,ESSEX STREET ACADEMY,2003,5 Year,11,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M294,ESSEX STREET ACADEMY,2003,6 Year,11,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M294,ESSEX STREET ACADEMY,2004,4 Year  June,96,81,84.4%,48,50.0%,59.3%,0,0.0%,0.0%,48,50.0%,59.3%,33,34.4%,40.7%,10,10.4%,5,5.2%
02M294,ESSEX STREET ACADEMY,2004,5 Year,95,83,87.4%,49,51.6%,59.0%,0,0.0%,0.0%,49,51.6%,59.0%,34,35.8%,41.0%,6,6.3%,6,6.3%
02M294,ESSEX STREET ACADEMY,2004,6 Year,96,83,86.5%,50,52.1%,60.2%,0,0.0%,0.0%,50,52.1%,60.2%,33,34.4%,39.8%,2,2.1%,9,9.4%
02M294,ESSEX STREET ACADEMY,2005,4 Year  June,70,54,77.1%,53,75.7%,98.1%,0,0.0%,0.0%,53,75.7%,98.1%,1,1.4%,1.9%,15,21.4%,0,0.0%
02M294,ESSEX STREET ACADEMY,2005,4 Year August,70,58,82.9%,56,80.0%,96.6%,0,0.0%,0.0%,56,80.0%,96.6%,2,2.9%,3.4%,11,15.7%,0,0.0%
02M294,ESSEX STREET ACADEMY,2005,5 Year,66,59,89.4%,57,86.4%,96.6%,0,0.0%,0.0%,57,86.4%,96.6%,2,3.0%,3.4%,1,1.5%,6,9.1%
02M294,ESSEX STREET ACADEMY,2005,6 Year,67,60,89.6%,58,86.6%,96.7%,0,0.0%,0.0%,58,86.6%,96.7%,2,3.0%,3.3%,0,0.0%,7,10.4%
02M294,ESSEX STREET ACADEMY,2006,4 Year  June,89,64,71.9%,58,65.2%,90.6%,0,0.0%,0.0%,58,65.2%,90.6%,6,6.7%,9.4%,15,16.9%,9,10.1%
02M294,ESSEX STREET ACADEMY,2006,4 Year August,89,67,75.3%,58,65.2%,86.6%,0,0.0%,0.0%,58,65.2%,86.6%,9,10.1%,13.4%,12,13.5%,9,10.1%
02M294,ESSEX STREET ACADEMY,2006,5 Year  June,88,67,76.1%,58,65.9%,86.6%,0,0.0%,0.0%,58,65.9%,86.6%,9,10.2%,13.4%,2,2.3%,18,20.5%
02M294,ESSEX STREET ACADEMY,2006,5 Year August,88,68,77.3%,59,67.0%,86.8%,0,0.0%,0.0%,59,67.0%,86.8%,9,10.2%,13.2%,1,1.1%,18,20.5%
02M294,ESSEX STREET ACADEMY,2007,4 Year  June,80,47,58.8%,12,15.0%,25.5%,0,0.0%,0.0%,12,15.0%,25.5%,35,43.8%,74.5%,20,25.0%,8,10.0%
02M294,ESSEX STREET ACADEMY,2007,4 Year August,80,54,67.5%,19,23.8%,35.2%,0,0.0%,0.0%,19,23.8%,35.2%,35,43.8%,64.8%,13,16.3%,8,10.0%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2003,4 Year  June,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2003,5 Year,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2003,6 Year,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2004,4 Year  June,81,59,72.8%,39,48.1%,66.1%,0,0.0%,0.0%,39,48.1%,66.1%,20,24.7%,33.9%,15,18.5%,7,8.6%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2004,5 Year,81,66,81.5%,43,53.1%,65.2%,0,0.0%,0.0%,43,53.1%,65.2%,23,28.4%,34.8%,3,3.7%,8,9.9%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2004,6 Year,80,67,83.8%,43,53.8%,64.2%,0,0.0%,0.0%,43,53.8%,64.2%,24,30.0%,35.8%,2,2.5%,7,8.8%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2005,4 Year  June,91,74,81.3%,63,69.2%,85.1%,6,6.6%,8.1%,57,62.6%,77.0%,11,12.1%,14.9%,11,12.1%,4,4.4%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2005,4 Year August,91,80,87.9%,68,74.7%,85.0%,6,6.6%,7.5%,62,68.1%,77.5%,12,13.2%,15.0%,5,5.5%,4,4.4%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2005,5 Year,91,82,90.1%,70,76.9%,85.4%,6,6.6%,7.3%,64,70.3%,78.0%,12,13.2%,14.6%,2,2.2%,4,4.4%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2005,6 Year,91,84,92.3%,70,76.9%,83.3%,6,6.6%,7.1%,64,70.3%,76.2%,14,15.4%,16.7%,1,1.1%,4,4.4%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2006,4 Year  June,75,58,77.3%,50,66.7%,86.2%,1,1.3%,1.7%,49,65.3%,84.5%,8,10.7%,13.8%,11,14.7%,5,6.7%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2006,4 Year August,75,60,80.0%,52,69.3%,86.7%,1,1.3%,1.7%,51,68.0%,85.0%,8,10.7%,13.3%,9,12.0%,5,6.7%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2006,5 Year  June,72,62,86.1%,52,72.2%,83.9%,1,1.4%,1.6%,51,70.8%,82.3%,10,13.9%,16.1%,2,2.8%,6,8.3%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2006,5 Year August,72,62,86.1%,52,72.2%,83.9%,1,1.4%,1.6%,51,70.8%,82.3%,10,13.9%,16.1%,2,2.8%,6,8.3%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2007,4 Year  June,82,61,74.4%,57,69.5%,93.4%,3,3.7%,4.9%,54,65.9%,88.5%,4,4.9%,6.6%,14,17.1%,6,7.3%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,2007,4 Year August,82,65,79.3%,60,73.2%,92.3%,3,3.7%,4.6%,57,69.5%,87.7%,5,6.1%,7.7%,11,13.4%,6,7.3%
02M298,PACE HIGH SCHOOL,2002,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M298,PACE HIGH SCHOOL,2002,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M298,PACE HIGH SCHOOL,2002,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M298,PACE HIGH SCHOOL,2003,4 Year  June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M298,PACE HIGH SCHOOL,2003,5 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M298,PACE HIGH SCHOOL,2003,6 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
02M298,PACE HIGH SCHOOL,2004,4 Year  June,115,98,85.2%,98,85.2%,100.0%,41,35.7%,41.8%,57,49.6%,58.2%,0,0.0%,0.0%,8,7.0%,7,6.1%
02M298,PACE HIGH SCHOOL,2004,5 Year,114,102,89.5%,102,89.5%,100.0%,41,36.0%,40.2%,61,53.5%,59.8%,0,0.0%,0.0%,2,1.8%,8,7.0%
02M298,PACE HIGH SCHOOL,2004,6 Year,115,104,90.4%,104,90.4%,100.0%,41,35.7%,39.4%,63,54.8%,60.6%,0,0.0%,0.0%,1,0.9%,9,7.8%
02M298,PACE HIGH SCHOOL,2005,4 Year  June,98,82,83.7%,77,78.6%,93.9%,13,13.3%,15.9%,64,65.3%,78.0%,5,5.1%,6.1%,13,13.3%,2,2.0%
02M298,PACE HIGH SCHOOL,2005,4 Year August,98,86,87.8%,80,81.6%,93.0%,13,13.3%,15.1%,67,68.4%,77.9%,6,6.1%,7.0%,9,9.2%,2,2.0%
02M298,PACE HIGH SCHOOL,2005,5 Year,98,89,90.8%,83,84.7%,93.3%,13,13.3%,14.6%,70,71.4%,78.7%,6,6.1%,6.7%,0,0.0%,6,6.1%
02M298,PACE HIGH SCHOOL,2005,6 Year,98,89,90.8%,83,84.7%,93.3%,13,13.3%,14.6%,70,71.4%,78.7%,6,6.1%,6.7%,0,0.0%,6,6.1%
